onboard,engage,source,target,t,intimacy
True,True,0,12,85,0.8699629695766625
True,True,0,60,85,0.8699629695766625
True,True,8,55,85,0.8699629695766625
True,True,10,59,85,0.8699629695766625
True,True,15,1,85,0.8699629695766625
True,True,0,8,85,0.8786625992724292
True,True,0,10,85,0.8786625992724292
True,True,0,15,85,0.8786625992724292
True,True,1,10,85,0.8786625992724292
True,True,5,71,85,0.8786625992724292
True,True,13,28,85,0.8786625992724292
True,True,13,35,85,0.8786625992724292
True,True,13,40,85,0.8786625992724292
True,True,15,8,85,0.8786625992724292
True,True,33,41,85,0.8786625992724292
True,True,33,48,85,0.8786625992724292
True,True,42,56,85,0.8786625992724292
True,True,42,60,85,0.8786625992724292
True,True,47,20,85,0.8786625992724292
True,True,47,49,85,0.8786625992724292
True,True,64,71,85,0.8786625992724292
True,True,72,27,85,0.8786625992724292
True,True,0,1,85,0.8874492252651535
True,True,0,5,85,0.8874492252651535
True,True,0,13,85,0.8874492252651535
True,True,0,13,85,0.8874492252651535
True,True,0,13,85,0.8874492252651535
True,True,0,15,85,0.8874492252651535
True,True,0,33,85,0.8874492252651535
True,True,0,33,85,0.8874492252651535
True,True,0,42,85,0.8874492252651535
True,True,0,42,85,0.8874492252651535
True,True,0,47,85,0.8874492252651535
True,True,0,47,85,0.8874492252651535
True,True,0,64,85,0.8874492252651535
True,True,0,72,85,0.8874492252651535
True,True,6,5,85,0.8874492252651535
True,True,6,7,85,0.8874492252651535
True,True,6,17,85,0.8874492252651535
True,True,11,18,85,0.8874492252651535
True,True,15,33,85,0.8874492252651535
True,True,15,70,85,0.8874492252651535
True,True,23,73,85,0.8874492252651535
True,True,33,11,85,0.8874492252651535
True,True,33,17,85,0.8874492252651535
True,True,33,31,85,0.8874492252651535
True,True,68,30,85,0.8874492252651535
True,True,0,6,85,0.896323717517805
True,True,0,6,85,0.896323717517805
True,True,0,6,85,0.896323717517805
True,True,0,11,85,0.896323717517805
True,True,0,15,85,0.896323717517805
True,True,0,15,85,0.896323717517805
True,True,0,23,85,0.896323717517805
True,True,0,33,85,0.896323717517805
True,True,0,33,85,0.896323717517805
True,True,0,33,85,0.896323717517805
True,True,0,68,85,0.896323717517805
True,True,3,34,85,0.896323717517805
True,True,3,57,85,0.896323717517805
True,True,5,31,85,0.896323717517805
True,True,17,24,85,0.896323717517805
True,True,17,44,85,0.896323717517805
True,True,20,40,85,0.896323717517805
True,True,28,73,85,0.896323717517805
True,True,42,41,85,0.896323717517805
True,True,48,18,85,0.896323717517805
True,True,48,30,85,0.896323717517805
True,True,48,74,85,0.896323717517805
True,True,71,5,85,0.896323717517805
True,True,0,3,85,0.9052869546929831
True,True,0,3,85,0.9052869546929831
True,True,0,5,85,0.9052869546929831
True,True,0,17,85,0.9052869546929831
True,True,0,17,85,0.9052869546929831
True,True,0,20,85,0.9052869546929831
True,True,0,20,85,0.9052869546929831
True,True,0,28,85,0.9052869546929831
True,True,0,42,85,0.9052869546929831
True,True,0,42,85,0.9052869546929831
True,True,0,48,85,0.9052869546929831
True,True,0,48,85,0.9052869546929831
True,True,0,48,85,0.9052869546929831
True,True,0,71,85,0.9052869546929831
True,True,30,3,85,0.9052869546929831
True,True,30,24,85,0.9052869546929831
True,True,33,3,85,0.9052869546929831
True,True,45,37,85,0.9052869546929831
True,True,45,67,85,0.9052869546929831
True,True,47,13,85,0.9052869546929831
True,True,62,43,85,0.9052869546929831
True,True,62,48,85,0.9052869546929831
True,True,62,65,85,0.9052869546929831
True,True,63,3,85,0.9052869546929831
True,True,63,6,85,0.9052869546929831
True,True,63,62,85,0.9052869546929831
True,True,65,49,85,0.9052869546929831
True,True,66,17,85,0.9052869546929831
True,True,72,52,85,0.9052869546929831
True,True,0,30,85,0.914339824239913
True,True,0,30,85,0.914339824239913
True,True,0,33,85,0.914339824239913
True,True,0,45,85,0.914339824239913
True,True,0,45,85,0.914339824239913
True,True,0,47,85,0.914339824239913
True,True,0,62,85,0.914339824239913
True,True,0,62,85,0.914339824239913
True,True,0,62,85,0.914339824239913
True,True,0,63,85,0.914339824239913
True,True,0,63,85,0.914339824239913
True,True,0,63,85,0.914339824239913
True,True,0,65,85,0.914339824239913
True,True,0,66,85,0.914339824239913
True,True,0,72,85,0.914339824239913
True,True,40,31,85,0.9234832224823122
True,True,40,55,85,0.9234832224823122
True,True,49,60,85,0.9234832224823122
True,True,0,40,85,0.9327180547071353
True,True,0,40,85,0.9327180547071353
True,True,0,49,85,0.9327180547071353
True,True,2,27,85,0.9327180547071353
True,True,2,51,85,0.9327180547071353
True,True,4,3,85,0.9327180547071353
True,True,10,78,85,0.9327180547071353
True,True,0,2,85,0.9420452352542067
True,True,0,2,85,0.9420452352542067
True,True,0,2,85,0.9420452352542067
True,True,0,4,85,0.9420452352542067
True,True,0,10,85,0.9420452352542067
True,True,0,10,85,0.9420452352542067
True,True,50,7,85,0.9420452352542067
True,True,53,14,85,0.9420452352542067
True,True,53,16,85,0.9420452352542067
True,True,53,54,85,0.9420452352542067
True,True,76,3,85,0.9420452352542067
True,True,76,15,85,0.9420452352542067
True,True,0,50,85,0.9514656876067488
True,True,0,53,85,0.9514656876067488
True,True,0,53,85,0.9514656876067488
True,True,0,53,85,0.9514656876067488
True,True,0,76,85,0.9514656876067488
True,True,0,76,85,0.9514656876067488
True,True,8,38,85,0.9514656876067488
True,True,12,44,85,0.9514656876067488
True,True,53,35,85,0.9514656876067488
True,True,62,36,85,0.9514656876067488
True,True,77,19,85,0.9514656876067488
True,True,77,47,85,0.9514656876067488
True,True,0,8,85,0.9609803444828162
True,True,0,12,85,0.9609803444828162
True,True,0,53,85,0.9609803444828162
True,True,0,62,85,0.9609803444828162
True,True,0,77,85,0.9609803444828162
True,True,0,77,85,0.9609803444828162
True,True,43,32,85,0.9609803444828162
True,True,54,63,85,0.9609803444828162
True,True,0,43,85,0.9705901479276444
True,True,0,43,85,0.9705901479276444
True,True,0,54,85,0.9705901479276444
True,True,51,74,85,0.9705901479276444
True,True,59,76,85,0.9705901479276444
True,True,0,9,85,0.9802960494069208
True,True,0,51,85,0.9802960494069208
True,True,0,59,85,0.9802960494069208
True,True,2,36,85,0.9802960494069208
True,True,7,1,85,0.9802960494069208
True,True,26,31,85,0.9802960494069208
True,True,26,79,85,0.9802960494069208
True,True,38,27,85,0.9802960494069208
True,True,38,56,85,0.9802960494069208
True,True,0,2,85,0.9900990099009901
True,True,0,7,85,0.9900990099009901
True,True,0,26,85,0.9900990099009901
True,True,0,26,85,0.9900990099009901
True,True,0,38,85,0.9900990099009901
True,True,0,38,85,0.9900990099009901
True,True,7,18,85,0.9900990099009901
True,True,16,51,85,0.9900990099009901
True,True,66,36,85,0.9900990099009901
True,True,66,64,85,0.9900990099009901
True,True,71,1,85,0.9900990099009901
True,True,71,4,85,0.9900990099009901
True,True,84,47,85,0.9900990099009901
True,True,84,75,85,0.9900990099009901
True,True,1,0,86,0.04335154723659761
True,True,0,1,86,0.04335154723659761
True,True,0,1,86,0.0
True,True,2,0,86,0.04335154723659761
True,True,0,2,86,0.04335154723659761
True,True,2,1,86,0.9668347697189098
True,True,1,2,86,0.04335154723659761
True,True,0,2,86,0.0
True,True,3,4,86,1.0444987687223082
True,True,3,8,86,0.4601854095137947
True,True,0,3,86,0.4647872636089327
True,True,0,3,86,0.4647872636089327
True,True,7,6,86,0.4647872636089327
True,True,0,7,86,0.46943513624502203
True,True,8,2,86,0.46943513624502203
True,True,8,9,86,0.46943513624502203
True,True,0,8,86,0.47412948760747226
True,True,0,8,86,0.47412948760747226
True,True,5,0,86,1.007044523153141
True,True,5,3,86,0.48849608521146626
True,True,5,14,86,0.48849608521146626
True,True,10,6,86,0.48849608521146626
True,True,10,9,86,0.48849608521146626
True,True,15,7,86,0.48849608521146626
True,True,0,5,86,0.4933810460635809
True,True,0,5,86,0.4933810460635809
True,True,0,5,86,0.4933810460635809
True,True,0,10,86,0.4933810460635809
True,True,0,10,86,0.4933810460635809
True,True,0,15,86,0.4933810460635809
True,True,2,6,86,0.4983148565242167
True,True,2,10,86,0.4983148565242167
True,True,2,13,86,1.100333494830107
True,True,10,3,86,0.4983148565242167
True,True,0,2,86,0.5032980050894589
True,True,0,2,86,0.5032980050894589
True,True,0,2,86,0.5032980050894589
True,True,0,10,86,0.5032980050894589
True,True,18,5,86,0.5083309851403535
True,True,18,17,86,0.5083309851403535
True,True,0,18,86,0.513414294991757
True,True,0,18,86,0.513414294991757
True,True,2,17,86,0.513414294991757
True,True,0,2,86,0.5185484379416745
True,True,5,7,86,0.5185484379416745
True,True,5,11,86,0.5185484379416745
True,True,15,10,86,0.5185484379416745
True,True,15,14,86,0.5185484379416745
True,True,16,18,86,0.5185484379416745
True,True,0,5,86,0.5237339223210913
True,True,0,5,86,0.5237339223210913
True,True,0,5,86,0.5237339223210913
True,True,0,15,86,0.5237339223210913
True,True,0,15,86,0.5237339223210913
True,True,0,16,86,0.5237339223210913
True,True,2,22,86,0.5342609741597452
True,True,0,2,86,0.5396035839013427
True,True,2,15,86,0.5396035839013427
True,True,2,16,86,0.5396035839013427
True,True,23,5,86,0.5396035839013427
True,True,23,22,86,0.5396035839013427
True,True,0,2,86,0.544999619740356
True,True,0,2,86,0.544999619740356
True,True,0,23,86,0.544999619740356
True,True,0,23,86,0.544999619740356
True,True,2,7,86,0.5504496159377597
True,True,2,23,86,0.5504496159377597
True,True,10,19,86,0.5504496159377597
True,True,14,13,86,0.5504496159377597
True,True,0,2,86,0.5559541120971373
True,True,0,2,86,0.5559541120971373
True,True,0,10,86,0.5559541120971373
True,True,0,14,86,0.5559541120971373
True,True,15,17,86,0.5559541120971373
True,True,15,25,86,0.5559541120971373
True,True,26,16,86,0.5559541120971373
True,True,26,24,86,0.5559541120971373
True,True,26,25,86,0.5559541120971373
True,True,0,15,86,0.5615136532181086
True,True,0,15,86,0.5615136532181086
True,True,0,26,86,0.5615136532181086
True,True,0,26,86,0.5615136532181086
True,True,0,26,86,0.5615136532181086
True,True,23,3,86,0.5671287897502897
True,True,23,19,86,0.5671287897502897
True,True,0,23,86,0.5728000776477926
True,True,0,23,86,0.5728000776477926
True,True,20,0,86,2.139995466548691
True,True,20,8,86,0.5785280784242706
True,True,0,20,86,0.5843133592085132
True,True,0,20,86,0.5843133592085132
True,True,3,2,86,0.5843133592085132
True,True,3,20,86,0.5843133592085132
True,True,3,25,86,0.5843133592085132
True,True,9,15,86,0.5843133592085132
True,True,9,17,86,0.5843133592085132
True,True,0,3,86,0.5901564928005983
True,True,0,3,86,0.5901564928005983
True,True,0,3,86,0.5901564928005983
True,True,0,3,86,0.5901564928005983
True,True,0,9,86,0.5901564928005983
True,True,0,9,86,0.5901564928005983
True,True,4,29,86,0.5960580577286043
True,True,4,31,86,0.5960580577286043
True,True,27,4,86,1.2544769763252495
True,True,27,16,86,0.5960580577286043
True,True,0,4,86,0.6020186383058904
True,True,0,4,86,0.6020186383058904
True,True,0,27,86,0.6020186383058904
True,True,0,27,86,0.6020186383058904
True,True,2,4,86,1.3221217128318048
True,True,6,19,86,0.6020186383058904
True,True,34,12,86,0.6020186383058904
True,True,0,2,86,0.6080388246889493
True,True,0,2,86,0.6080388246889493
True,True,0,6,86,0.6080388246889493
True,True,0,34,86,0.6080388246889493
True,True,3,19,86,0.6080388246889493
True,True,3,33,86,0.6080388246889493
True,True,16,32,86,0.6080388246889493
True,True,0,3,86,0.6141192129358388
True,True,0,3,86,0.6141192129358388
True,True,0,16,86,0.6141192129358388
True,True,9,23,86,0.6141192129358388
True,True,26,18,86,0.6141192129358388
True,True,37,1,86,0.6141192129358388
True,True,37,23,86,0.6141192129358388
True,True,37,29,86,0.6141192129358388
True,True,0,9,86,0.6202604050651972
True,True,0,26,86,0.6202604050651972
True,True,0,37,86,0.6202604050651972
True,True,0,37,86,0.6202604050651972
True,True,0,37,86,0.6202604050651972
True,True,29,30,86,0.6202604050651972
True,True,0,29,86,0.6264630091158492
True,True,14,23,86,0.6264630091158492
True,True,0,14,86,0.6327276392070077
True,True,36,5,86,0.6327276392070077
True,True,38,9,86,1.31788100615854
True,True,39,4,86,0.6327276392070077
True,True,0,36,86,0.6390549155990778
True,True,0,38,86,0.6390549155990778
True,True,0,39,86,0.6390549155990778
True,True,9,21,86,0.6390549155990778
True,True,22,1,86,0.6390549155990778
True,True,22,14,86,0.6390549155990778
True,True,24,5,86,0.6390549155990778
True,True,28,0,86,0.6390549155990778
True,True,28,42,86,0.6390549155990778
True,True,30,23,86,0.6390549155990778
True,True,0,9,86,0.6454454647550686
True,True,0,22,86,0.6454454647550686
True,True,0,22,86,0.6454454647550686
True,True,0,24,86,0.6454454647550686
True,True,0,28,86,0.6454454647550686
True,True,0,28,86,0.6454454647550686
True,True,0,30,86,0.6454454647550686
True,True,14,17,86,0.6454454647550686
True,True,26,33,86,0.6454454647550686
True,True,36,28,86,0.6454454647550686
True,True,39,25,86,0.6454454647550686
True,True,39,30,86,0.6454454647550686
True,True,0,14,86,0.6518999194026193
True,True,0,26,86,0.6518999194026193
True,True,0,36,86,0.6518999194026193
True,True,0,39,86,0.6518999194026193
True,True,0,39,86,0.6518999194026193
True,True,8,40,86,0.6518999194026193
True,True,32,0,86,0.6518999194026193
True,True,0,8,86,0.6584189185966455
True,True,0,32,86,0.6584189185966455
True,True,4,14,86,0.6584189185966455
True,True,4,26,86,0.6584189185966455
True,True,5,30,86,0.6584189185966455
True,True,5,45,86,0.6584189185966455
True,True,10,7,86,0.6584189185966455
True,True,26,15,86,0.6584189185966455
True,True,26,23,86,0.6584189185966455
True,True,40,44,86,0.6584189185966455
True,True,42,7,86,0.6584189185966455
True,True,42,25,86,0.6584189185966455
True,True,42,30,86,0.6584189185966455
True,True,42,43,86,1.5458681438617992
True,True,0,4,86,0.665003107782612
True,True,0,4,86,0.665003107782612
True,True,0,5,86,0.665003107782612
True,True,0,5,86,0.665003107782612
True,True,0,10,86,0.665003107782612
True,True,0,26,86,0.665003107782612
True,True,0,26,86,0.665003107782612
True,True,0,27,86,0.665003107782612
True,True,0,40,86,0.665003107782612
True,True,0,42,86,0.665003107782612
True,True,0,42,86,0.665003107782612
True,True,0,42,86,0.665003107782612
True,True,0,42,86,0.665003107782612
True,True,31,24,86,0.665003107782612
True,True,43,16,86,0.665003107782612
True,True,43,41,86,0.665003107782612
True,True,0,31,86,0.6716531388604381
True,True,0,43,86,0.6716531388604381
True,True,0,43,86,0.6716531388604381
True,True,9,7,86,1.6326334833432543
True,True,9,20,86,0.6716531388604381
True,True,17,6,86,0.6716531388604381
True,True,17,20,86,0.6716531388604381
True,True,35,0,86,0.6716531388604381
True,True,35,7,86,0.6716531388604381
True,True,38,1,86,0.6716531388604381
True,True,38,21,86,0.6716531388604381
True,True,38,31,86,0.6716531388604381
True,True,0,9,86,0.6783696702490425
True,True,0,9,86,0.6783696702490425
True,True,0,17,86,0.6783696702490425
True,True,0,17,86,0.6783696702490425
True,True,0,35,86,0.6783696702490425
True,True,0,35,86,0.6783696702490425
True,True,0,38,86,0.6783696702490425
True,True,0,38,86,0.6783696702490425
True,True,0,38,86,0.6783696702490425
True,True,12,22,86,0.6783696702490425
True,True,22,9,86,0.6783696702490425
True,True,22,13,86,0.6783696702490425
True,True,24,38,86,0.6783696702490425
True,True,24,43,86,0.6783696702490425
True,True,25,14,86,0.6783696702490425
True,True,25,35,86,0.6783696702490425
True,True,25,37,86,0.6783696702490425
True,True,25,41,86,0.6783696702490425
True,True,25,45,86,0.6783696702490425
True,True,34,39,86,0.6783696702490425
True,True,34,46,86,0.6783696702490425
True,True,35,46,86,0.6783696702490425
True,True,0,12,86,0.685153366951533
True,True,0,22,86,0.685153366951533
True,True,0,22,86,0.685153366951533
True,True,0,24,86,0.685153366951533
True,True,0,24,86,0.685153366951533
True,True,0,25,86,0.685153366951533
True,True,0,25,86,0.685153366951533
True,True,0,25,86,0.685153366951533
True,True,0,25,86,0.685153366951533
True,True,0,25,86,0.685153366951533
True,True,0,34,86,0.685153366951533
True,True,0,34,86,0.685153366951533
True,True,0,35,86,0.685153366951533
True,True,39,33,86,0.685153366951533
True,True,0,38,86,0.6920049006210482
True,True,0,39,86,0.6920049006210482
True,True,14,33,86,0.6920049006210482
True,True,24,12,86,0.6920049006210482
True,True,0,14,86,0.6989249496272587
True,True,0,24,86,0.6989249496272587
True,True,12,5,86,0.6989249496272587
True,True,13,36,86,0.6989249496272587
True,True,13,39,86,0.6989249496272587
True,True,13,46,86,0.6989249496272587
True,True,21,10,86,0.6989249496272587
True,True,21,15,86,0.6989249496272587
True,True,0,12,86,0.7059141991235313
True,True,0,13,86,0.7059141991235313
True,True,0,13,86,0.7059141991235313
True,True,0,13,86,0.7059141991235313
True,True,0,21,86,0.7059141991235313
True,True,0,21,86,0.7059141991235313
True,True,17,45,86,0.7059141991235313
True,True,0,17,86,0.7129733411147666
True,True,11,13,86,0.7129733411147666
True,True,19,11,86,0.7129733411147666
True,True,36,12,86,0.7129733411147666
True,True,36,52,86,0.7129733411147666
True,True,51,34,86,0.7129733411147666
True,True,51,43,86,0.7129733411147666
True,True,0,11,86,0.7201030745259143
True,True,0,19,86,0.7201030745259143
True,True,0,36,86,0.7201030745259143
True,True,0,36,86,0.7201030745259143
True,True,0,51,86,0.7201030745259143
True,True,0,51,86,0.7201030745259143
True,True,17,30,86,0.7201030745259143
True,True,25,16,86,0.7201030745259143
True,True,25,46,86,0.7201030745259143
True,True,26,48,86,0.7201030745259143
True,True,0,2,86,0.7273041052711734
True,True,0,17,86,0.7273041052711734
True,True,0,25,86,0.7273041052711734
True,True,0,25,86,0.7273041052711734
True,True,0,26,86,0.7273041052711734
True,True,19,3,86,0.7273041052711734
True,True,19,42,86,0.7273041052711734
True,True,30,26,86,0.7273041052711734
True,True,43,22,86,1.6787697928779224
True,True,50,28,86,0.7273041052711734
True,True,50,36,86,0.7273041052711734
True,True,50,48,86,0.7273041052711734
True,True,0,19,86,0.7345771463238852
True,True,0,19,86,0.7345771463238852
True,True,0,30,86,0.7345771463238852
True,True,0,43,86,0.7345771463238852
True,True,0,50,86,0.7345771463238852
True,True,0,50,86,0.7345771463238852
True,True,0,50,86,0.7345771463238852
True,True,4,47,86,0.7345771463238852
True,True,10,0,86,0.7345771463238852
True,True,10,25,86,0.7345771463238852
True,True,10,47,86,0.7345771463238852
True,True,0,4,86,0.741922917787124
True,True,0,10,86,0.741922917787124
True,True,0,10,86,0.741922917787124
True,True,0,10,86,0.741922917787124
True,True,7,46,86,0.741922917787124
True,True,7,49,86,0.741922917787124
True,True,31,15,86,0.741922917787124
True,True,31,34,86,0.741922917787124
True,True,36,39,86,0.741922917787124
True,True,46,57,86,0.741922917787124
True,True,49,17,86,0.741922917787124
True,True,0,7,86,0.7493421469649953
True,True,0,7,86,0.7493421469649953
True,True,0,20,86,0.7493421469649953
True,True,0,31,86,0.7493421469649953
True,True,0,31,86,0.7493421469649953
True,True,0,36,86,0.7493421469649953
True,True,0,46,86,0.7493421469649953
True,True,0,49,86,0.7493421469649953
True,True,4,8,86,0.7493421469649953
True,True,23,41,86,0.7493421469649953
True,True,25,10,86,0.7493421469649953
True,True,25,29,86,0.7493421469649953
True,True,25,52,86,0.7493421469649953
True,True,36,30,86,0.7493421469649953
True,True,0,4,86,0.7568355684346453
True,True,0,23,86,0.7568355684346453
True,True,0,25,86,0.7568355684346453
True,True,0,25,86,0.7568355684346453
True,True,0,25,86,0.7568355684346453
True,True,0,36,86,0.7568355684346453
True,True,41,31,86,0.7568355684346453
True,True,43,1,86,0.7568355684346453
True,True,43,6,86,0.7568355684346453
True,True,43,20,86,0.7568355684346453
True,True,43,37,86,0.7568355684346453
True,True,49,8,86,0.7568355684346453
True,True,52,7,86,0.7568355684346453
True,True,0,41,86,0.7644039241189917
True,True,0,43,86,0.7644039241189917
True,True,0,43,86,0.7644039241189917
True,True,0,43,86,0.7644039241189917
True,True,0,43,86,0.7644039241189917
True,True,0,49,86,0.7644039241189917
True,True,0,52,86,0.7644039241189917
True,True,21,6,86,0.7644039241189917
True,True,21,18,86,0.7644039241189917
True,True,22,49,86,0.7644039241189917
True,True,35,36,86,0.7644039241189917
True,True,52,0,86,0.7644039241189917
True,True,52,17,86,0.7644039241189917
True,True,0,21,86,0.7720479633601817
True,True,0,21,86,0.7720479633601817
True,True,0,22,86,0.7720479633601817
True,True,0,35,86,0.7720479633601817
True,True,0,52,86,0.7720479633601817
True,True,0,52,86,0.7720479633601817
True,True,5,56,86,0.7797684429937835
True,True,35,32,86,0.7797684429937835
True,True,53,3,86,0.7797684429937835
True,True,53,19,86,0.7797684429937835
True,True,0,5,86,0.7875661274237213
True,True,0,35,86,0.7875661274237213
True,True,0,53,86,0.7875661274237213
True,True,0,53,86,0.7875661274237213
True,True,7,14,86,0.7875661274237213
True,True,7,28,86,0.7875661274237213
True,True,7,57,86,0.7875661274237213
True,True,8,24,86,0.7875661274237213
True,True,8,27,86,0.7875661274237213
True,True,8,30,86,0.7875661274237213
True,True,10,40,86,0.7875661274237213
True,True,10,58,86,1.7110493499060335
True,True,17,22,86,0.7875661274237213
True,True,17,28,86,0.7875661274237213
True,True,17,36,86,0.7875661274237213
True,True,17,48,86,0.7875661274237213
True,True,36,34,86,0.7875661274237213
True,True,44,15,86,0.7875661274237213
True,True,0,7,86,0.7954417886979586
True,True,0,7,86,0.7954417886979586
True,True,0,7,86,0.7954417886979586
True,True,0,8,86,0.7954417886979586
True,True,0,8,86,0.7954417886979586
True,True,0,8,86,0.7954417886979586
True,True,0,10,86,0.7954417886979586
True,True,0,10,86,0.7954417886979586
True,True,0,17,86,0.7954417886979586
True,True,0,17,86,0.7954417886979586
True,True,0,17,86,0.7954417886979586
True,True,0,17,86,0.7954417886979586
True,True,0,36,86,0.7954417886979586
True,True,0,44,86,0.7954417886979586
True,True,10,18,86,0.7954417886979586
True,True,28,2,86,0.7954417886979586
True,True,28,44,86,0.7954417886979586
True,True,47,3,86,0.7954417886979586
True,True,0,10,86,0.8033962065849382
True,True,0,28,86,0.8033962065849382
True,True,0,28,86,0.8033962065849382
True,True,0,47,86,0.8033962065849382
True,True,7,4,86,0.8033962065849382
True,True,7,54,86,0.8033962065849382
True,True,60,27,86,0.8033962065849382
True,True,60,55,86,0.8033962065849382
True,True,0,7,86,0.8114301686507875
True,True,0,7,86,0.8114301686507875
True,True,0,60,86,0.8114301686507875
True,True,0,60,86,0.8114301686507875
True,True,3,28,86,0.8114301686507875
True,True,7,10,86,0.8114301686507875
True,True,9,51,86,0.8114301686507875
True,True,11,20,86,0.8114301686507875
True,True,11,62,86,0.8114301686507875
True,True,17,31,86,0.8114301686507875
True,True,45,36,86,0.8114301686507875
True,True,45,52,86,0.8114301686507875
True,True,0,3,86,0.8195444703372954
True,True,0,7,86,0.8195444703372954
True,True,0,9,86,0.8195444703372954
True,True,0,11,86,0.8195444703372954
True,True,0,11,86,0.8195444703372954
True,True,0,17,86,0.8195444703372954
True,True,0,45,86,0.8195444703372954
True,True,0,45,86,0.8195444703372954
True,True,20,62,86,1.7069936956024485
True,True,26,46,86,0.8195444703372954
True,True,26,47,86,0.8195444703372954
True,True,0,20,86,0.8277399150406684
True,True,0,20,86,0.8277399150406684
True,True,0,26,86,0.8277399150406684
True,True,0,26,86,0.8277399150406684
True,True,4,44,86,0.8277399150406684
True,True,11,39,86,0.8277399150406684
True,True,33,32,86,0.8277399150406684
True,True,33,54,86,0.8277399150406684
True,True,49,50,86,0.8277399150406684
True,True,56,25,86,0.8277399150406684
True,True,56,32,86,0.8277399150406684
True,True,62,35,86,0.8277399150406684
True,True,62,44,86,0.8277399150406684
True,True,0,4,86,0.8360173141910751
True,True,0,11,86,0.8360173141910751
True,True,0,33,86,0.8360173141910751
True,True,0,33,86,0.8360173141910751
True,True,0,49,86,0.8360173141910751
True,True,0,56,86,0.8360173141910751
True,True,0,56,86,0.8360173141910751
True,True,0,62,86,0.8360173141910751
True,True,0,62,86,0.8360173141910751
True,True,5,40,86,0.8360173141910751
True,True,24,16,86,0.8360173141910751
True,True,24,22,86,0.8360173141910751
True,True,31,53,86,0.8360173141910751
True,True,42,55,86,0.8360173141910751
True,True,57,9,86,0.8360173141910751
True,True,57,15,86,0.8360173141910751
True,True,57,21,86,0.8360173141910751
True,True,57,46,86,0.8360173141910751
True,True,57,50,86,0.8360173141910751
True,True,60,4,86,0.8360173141910751
True,True,60,37,86,1.6888385763973908
True,True,60,50,86,0.8360173141910751
True,True,0,5,86,0.8443774873329858
True,True,0,24,86,0.8443774873329858
True,True,0,24,86,0.8443774873329858
True,True,0,31,86,0.8443774873329858
True,True,0,42,86,0.8443774873329858
True,True,0,57,86,0.8443774873329858
True,True,0,57,86,0.8443774873329858
True,True,0,57,86,0.8443774873329858
True,True,0,57,86,0.8443774873329858
True,True,0,57,86,0.8443774873329858
True,True,0,60,86,0.8443774873329858
True,True,0,60,86,0.8443774873329858
True,True,0,60,86,0.8443774873329858
True,True,6,15,86,0.8443774873329858
True,True,21,17,86,0.8443774873329858
True,True,22,35,86,0.8443774873329858
True,True,43,11,86,0.8443774873329858
True,True,48,61,86,0.8443774873329858
True,True,53,4,86,0.8443774873329858
True,True,55,24,86,0.8443774873329858
True,True,0,6,86,0.8528212622063156
True,True,0,21,86,0.8528212622063156
True,True,0,22,86,0.8528212622063156
True,True,0,43,86,0.8528212622063156
True,True,0,48,86,0.8528212622063156
True,True,0,53,86,0.8528212622063156
True,True,0,55,86,0.8528212622063156
True,True,9,27,86,0.8528212622063156
True,True,9,41,86,0.8528212622063156
True,True,9,65,86,0.8528212622063156
True,True,12,8,86,0.8528212622063156
True,True,12,55,86,0.8528212622063156
True,True,0,9,86,0.8613494748283788
True,True,0,9,86,0.8613494748283788
True,True,0,9,86,0.8613494748283788
True,True,0,12,86,0.8613494748283788
True,True,0,12,86,0.8613494748283788
True,True,0,60,86,0.8613494748283788
True,True,8,55,86,0.8613494748283788
True,True,10,59,86,0.8613494748283788
True,True,15,1,86,0.8613494748283788
True,True,0,8,86,0.8699629695766625
True,True,0,10,86,0.8699629695766625
True,True,0,15,86,0.8699629695766625
True,True,1,10,86,0.8699629695766625
True,True,5,71,86,0.8699629695766625
True,True,13,28,86,0.8699629695766625
True,True,13,35,86,0.8699629695766625
True,True,13,40,86,0.8699629695766625
True,True,15,8,86,0.8699629695766625
True,True,33,41,86,0.8699629695766625
True,True,33,48,86,0.8699629695766625
True,True,42,56,86,0.8699629695766625
True,True,42,60,86,0.8699629695766625
True,True,47,20,86,0.8699629695766625
True,True,47,49,86,0.8699629695766625
True,True,64,71,86,0.8699629695766625
True,True,72,27,86,0.8699629695766625
True,True,0,1,86,0.8786625992724292
True,True,0,5,86,0.8786625992724292
True,True,0,13,86,0.8786625992724292
True,True,0,13,86,0.8786625992724292
True,True,0,13,86,0.8786625992724292
True,True,0,15,86,0.8786625992724292
True,True,0,33,86,0.8786625992724292
True,True,0,33,86,0.8786625992724292
True,True,0,42,86,0.8786625992724292
True,True,0,42,86,0.8786625992724292
True,True,0,47,86,0.8786625992724292
True,True,0,47,86,0.8786625992724292
True,True,0,64,86,0.8786625992724292
True,True,0,72,86,0.8786625992724292
True,True,6,5,86,0.8786625992724292
True,True,6,7,86,0.8786625992724292
True,True,6,17,86,0.8786625992724292
True,True,11,18,86,0.8786625992724292
True,True,15,33,86,0.8786625992724292
True,True,15,70,86,0.8786625992724292
True,True,23,73,86,0.8786625992724292
True,True,33,11,86,0.8786625992724292
True,True,33,17,86,0.8786625992724292
True,True,33,31,86,0.8786625992724292
True,True,68,30,86,0.8786625992724292
True,True,0,6,86,0.8874492252651535
True,True,0,6,86,0.8874492252651535
True,True,0,6,86,0.8874492252651535
True,True,0,11,86,0.8874492252651535
True,True,0,15,86,0.8874492252651535
